"SEN","22/01/2021","12","393.4508","5027.4852","3.7141","947.5539","19869.5989","147.3048","490.2917","3935.2911","0","2488.4231","2474.0373"
"SEN","22/01/2021","13","504.4929","5054.7599","3.3409","973.9283","19882.9012","143.665","489.9687","4108.8061","0","2657.435","2462.7673"
"SEN","22/01/2021","14","665.2352","4915.5984","3.1566","1090.8052","19562.8371","150.7874","489.5507","3941.389","0","2734.6246","2468.6814"
"SEN","22/01/2021","15","856.1304","4890.4425","3.0511","1082.3076","19349.981","172.99","491.24","4000.6687","0","2966.9086","2463.0262"
"SEN","22/01/2021","16","923.4819","4809.4386","3.6223","1036.1703","19124.2209","208.3717","494.0552","3851.8895","0","3173.3007","2458.3857"
"SEN","22/01/2021","17","959.3793","4441.464","4.1938","1031.9773","19299.0337","214.1113","505.1268","3957.6803","0","3268.9059","2455.1901"
"SEN","22/01/2021","18","848.6239","2442.0306","5.2096","1030.4127","20087.4902","237.525","510.491","4537.3858","0","3287.2277","2479.8789"
"SEN","22/01/2021","19","926.8295","193.0252","5.959","1032.0393","21026.0618","292.1076","496.444","6108.8299","0","3399.5703","2518.6185"
"SEN","22/01/2021","20","1093.9089","0.0002","7.1303","1036.9179","21410.0325","289.1062","495.5526","7317.3002","0","3517.523","2525.9645"
"SEN","22/01/2021","21","1184.1718","0.0002","13.4175","1034.4948","21290.0808","286.5033","495.9542","6770.867","0","3611.9743","2530.8109"
"SEN","22/01/2021","22","1134.3896","0.0003","15.2553","1028.1899","21320.5832","279.2207","504.7479","5873.7575","0","3578.7423","2503.8208"
"SEN","22/01/2021","23","987.2156","0.0002","14.9138","1037.3028","21327.7012","273.1013","512.9948","4800.1335","0","3595.8226","2488.679"
"SEN","22/01/2021","24","1071.1223","0.0002","19.6168","1036.9697","21072.4399","271.0066","513.4887","3538.6197","0","3596.863","2489.6226"
"SEN","23/01/2021","1","1007.8718","0.0003","21.7702","1040.3752","21300.0069","273.2781","518.6732","1619.3306","0","3597.5749","2463.0031"
"SEN","23/01/2021","2","903.0496","0.0004","19.5873","1043.4419","20898.8492","264.9813","519.5506","1036.3718","0","3598.6717","2467.2341"
"SEN","23/01/2021","3","931.459","0.0003","21.8011","1038.32","20437.9929","259.7182","520.2491","703.611","0","3587.6249","2362.8333"
"SEN","23/01/2021","4","883.0773","0.0003","21.733","1036.1495","20427.845","258.1642","520.9266","833.4031","0","3479.1363","2196.634"
"SEN","23/01/2021","5","751.7125","0.0002","23.345","1042.9677","20234.0868","261.0751","521.2355","612.599","0","3517.3658","2207.3778"
"SEN","23/01/2021","6","662.7696","0.0003","19.406","1039.9991","20362.247","263.6229","521.7806","961.2096","0","3500.5066","2225.8641"
"SEN","23/01/2021","7","607.6835","0.3278","16.6987","1043.2843","20401.1388","268.2553","521.8092","1439.7978","0","3525.4539","2226.9937"
"SEN","23/01/2021","8","565.5968","77.1122","21.4225","1039.8517","20405.876","269.208","521.2477","1783.2314","0","3541.1951","2221.0502"
"SEN","23/01/2021","9","528.302","1550.3527","23.8889","1035.5096","20359.1066","277.442","520.9733","1651.1744","0","3502.9839","2200.5919"
"SEN","23/01/2021","10","441.535","3508.7661","23.5928","1036.0084","20052.4778","280.4135","518.6716","1789.8066","0","3371.0507","1992.3134"
"SEN","23/01/2021","11","644.4857","4337.4437","23.0612","1036.8653","19641.3217","174.8128","516.494","2011.2189","0","3389.009","1967.5758"
"SEN","23/01/2021","12","979.7653","4463.2511","22.9955","1039.2695","19568.4136","167.0866","516.4709","1775.5529","0","3500.0747","1955.3867"
"SEN","23/01/2021","13","1182.7887","4272.7959","22.8239","1041.2656","19735.01","166.3667","515.4544","1818.9798","0","3484.5683","1947.2889"
"SEN","23/01/2021","14","1371.2307","4240.2505","21.065","1043.7803","19602.3488","161.5954","516.1079","1960.8227","0","3145.3871","1937.786"
"SEN","23/01/2021","15","1490.0716","4343.4788","8.8089","1050.1556","19232.7336","152.9562","515.6549","1816.8702","0","3034.6542","1930.1142"
"SEN","23/01/2021","16","1657.7602","4201.0866","13.8945","1044.0018","18829.3181","153.9878","514.6791","2140.8527","0","2883.7295","1909.8041"
"SEN","23/01/2021","17","2003.6294","3799.4475","21.9913","1043.2198","18156.0399","151.9596","514.9625","2908.8455","0","2644.9686","1994.3302"
"SEN","23/01/2021","18","2195.0215","1949.4762","23.0959","1046.2891","18630.3302","168.5232","515.5315","4152.3015","0","2708.7437","2022.7161"
"SEN","23/01/2021","19","2203.8751","201.6496","22.3075","1044.4702","20435.4957","178.9425","516.2358","5377.4125","0","2753.9162","2078.8645"
"SEN","23/01/2021","20","2350.8489","0.0004","22.2343","1039.4782","20782.9761","180.1318","514.6137","6137.255","0","2755.5294","2134.4096"
"SEN","23/01/2021","21","2550.1392","0.0003","21.914","1042.1705","20652.9927","183.538","516.47","5165.0686","0","2767.3061","2134.9498"
"SEN","23/01/2021","22","2479.0671","0.0003","22.1222","1033.7687","20346.8812","177.2539","517.8154","4987.1264","0","2762.8815","2079.1918"
"SEN","23/01/2021","23","2549.4176","0.0001","16.4831","1042.2444","20245.056","174.353","519.6486","3837.3981","0","2765.7103","1957.7144"
"SEN","23/01/2021","24","2462.8257","0.0002","13.3823","1045.7121","19715.4639","181.8157","520.1396","2833.2285","0","2737.2536","1928.8808"
"SEN","24/01/2021","1","2596.1873","0.0004","18.2765","1044.448","19201.5422","189.3965","520.7354","1709.2865","0","2618.6193","1897.4183"
"SEN","24/01/2021","2","2574.1956","0.0005","22.5464","1042.8795","19291.2438","174.8881","522.5022","760.0661","0","2710.0967","1719.8877"
"SEN","24/01/2021","3","2503.8207","0.0006","24.3978","1041.8723","18847.4845","158.306","523.4625","661.2453","0","2689.1634","1594.1209"
"SEN","24/01/2021","4","2284.8899","0.0005","22.5789","1042.0438","18654.4626","155.2715","522.7834","770.3225","0","2515.3965","1593.363"
"SEN","24/01/2021","5","2025.3633","0.0006","24.3787","1040.9281","18641.4371","154.7177","524.1842","785.1929","0","2645.5198","1596.7967"
"SEN","24/01/2021","6","1921.3182","0.0007","22.7712","1044.5198","18455.9934","158.3241","524.1766","584.2177","0","2776.3113","1593.4329"
"SEN","24/01/2021","7","1810.3661","0.4911","23.0446","1045.9579","18625.0016","161.8004","523.8591","820.7131","0","2517.5944","1599.846"
"SEN","24/01/2021","8","1769.6148","79.0326","23.276","1048.2261","18368.812","166.0867","523.55","1148.2416","0","2386.9482","1602.125"
"SEN","24/01/2021","9","1779.1159","1117.9004","23.5211","1049.6765","17029.3045","177.2176","524.1409","1785.6401","0","2289.0865","1598.643"
