"SEN","16/11/2019","18","2364.5776","483.4819","3.139","1425.6683","19812.4167","392.4587","517.0462","2094.8033","1479.7297","3351.885","1521.3308"
"SEN","16/11/2019","19","2457.3833","11.7093","3.1389","1589.3189","20200.1173","394.9407","519.2784","3064.7272","1541.7875","3813.9292","1506.1928"
"SEN","16/11/2019","20","2578.4911","0.0402","3.1391","1366.3306","20044.2669","396.3511","519.4625","3018.5075","1552.939","3492.7726","1441.9015"
"SEN","16/11/2019","21","2644.2539","0","2.8953","1225.0826","19676.2769","398.9517","519.5548","2839.8771","1560.9515","3125.452","1423.1826"
"SEN","16/11/2019","22","2874.4018","0","2.8352","1221.5583","19410.4818","401.0723","521.2519","2383.5315","1564.1403","3076.5862","1412.3997"
"SEN","16/11/2019","23","2819.4392","0","3.1892","1214.924","19173.0707","394.3966","521.7434","2112.2697","1562.5111","2894.556","1395.2098"
"SEN","16/11/2019","24","2869.3243","0","3.189","1210.1784","18255.6822","394.804","522.4315","1583.7367","1563.2203","2496.237","1372.8613"
"SEN","17/11/2019","1","2774.3941","0","3.189","1217.5252","17414.6087","391.4866","526.0736","1153.0759","1563.1422","2549.7742","1252.1578"
"SEN","17/11/2019","2","2741.6517","0","3.1891","1219.7886","16783.3402","393.0621","525.7217","1039.2297","1562.2371","2564.7034","1142.893"
"SEN","17/11/2019","3","2776.2181","0","3.1892","1210.3593","15872.132","339.4245","526.2806","978.7341","1560.8448","2551.3582","1137.6908"
"SEN","17/11/2019","4","2813.5188","0","3.1892","1220.4624","15358.3752","333.0183","526.1816","1015.3739","1559.8362","2500.3417","1134.1487"
"SEN","17/11/2019","5","2771.6935","0","3.1893","1237.1967","15087.6248","327.3252","525.4913","1133.853","1560.1317","2572.0055","1136.9682"
"SEN","17/11/2019","6","2559.6538","0","3.1893","1227.3292","15166.2052","331.7594","525.4731","1223.9989","1559.8827","2559.1683","1139.3464"
"SEN","17/11/2019","7","2511.1571","5.051","3.1894","1228.9258","15255.962","337.4626","526.3894","1326.1532","1559.118","2480.6114","1139.9733"
"SEN","17/11/2019","8","2371.4433","109.4283","3.1893","1230.3217","15369.6261","340.7656","524.6894","1305.0987","1558.3347","2476.0257","1154.1915"
"SEN","17/11/2019","9","2358.978","489.6917","2.386","1209.2382","15639.9758","340.2583","521.8773","1258.3078","1557.624","2481.7705","1147.8584"
"SEN","17/11/2019","10","2353.1987","965.5883","2.266","1201.9277","16222.3252","363.3473","519.242","1145.7373","1557.1527","2491.4449","1129.3758"
"SEN","17/11/2019","11","2549.9955","1353.2542","2.2995","1203.2845","16362.506","394.0737","517.158","1042.8044","1557.0337","2461.9454","1129.7931"
"SEN","17/11/2019","12","2871.8267","1699.1341","3.1744","1190.2531","16159.2312","394.1066","515.6446","1022.1073","1555.4144","2431.1395","1122.2172"
"SEN","17/11/2019","13","2737.5157","1911.7507","3.1891","1205.0367","16003.3498","371.3813","515.1364","1189.54","1551.8482","2472.4221","1119.3057"
"SEN","17/11/2019","14","2425.2766","1841.607","3.189","1209.8914","15919.6729","340.8503","514.4209","1349.2633","1554.6717","2473.1094","1128.481"
"SEN","17/11/2019","15","2461.2464","1678.2915","3.189","1206.9846","16351.9769","346.226","513.4493","1310.9608","1554.304","2469.5353","1129.1845"
"SEN","17/11/2019","16","2375.1992","1303.439","2.9084","1205.4633","16546.9581","346.1068","512.9093","1308.2073","1554.4273","2472.1645","1133.4836"
"SEN","17/11/2019","17","2227.2444","827.8504","1.7611","1215.5882","17081.5902","342.3131","516.9066","1625.4595","1555.6994","2523.3314","1174.2231"
"SEN","17/11/2019","18","2264.8788","302.7193","1.7789","1204.6998","18809.9697","326.0793","518.8684","1426.0028","1556.3836","2577.0234","1238.5689"
"SEN","17/11/2019","19","2366.2636","12.2674","1.7693","1324.5695","19648.7207","354.7872","520.0844","2611.199","1557.027","2919.9041","1266.9696"
"SEN","17/11/2019","20","2027.1404","0.1404","1.7684","1553.9715","19265.6848","362.3969","521.1488","2883.1526","1556.8786","3235.7429","1267.5666"
"SEN","17/11/2019","21","1883.1554","0.0692","1.9945","1579.5337","18934.8456","359.3804","522.7885","3240.0698","1556.8594","2988.1669","1264.4711"
"SEN","17/11/2019","22","1828.6041","0.0654","3.0813","1315.4314","19145.4879","364.7423","521.8413","2652.6854","1557.3279","2860.1831","1259.2398"
"SEN","17/11/2019","23","1598.485","0.0654","3.1274","1292.9385","18821.0972","381.454","517.8721","2119.5587","1557.5878","2538.7435","1234.0335"
"SEN","17/11/2019","24","1194.6657","0.0654","3.1274","1278.8377","18047.9738","394.3267","519.6876","1611.0954","1557.5233","2439.617","1139.701"
"SEN","18/11/2019","1","1191.2629","0.0654","3.1275","1278.3304","17128.233","394.8575","519.6662","1063.8266","1557.2389","2420.6798","1118.7636"
